# 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27
# compound structure atom shift_high-low shift_low CN(X) no_HCH no_HYH no_HYC no_HYN no_HYO dist_HC shift_low_neighbor_C shielding_dia shielding_para span skew asymmetry anisotropy at_charge_mull at_charge_loew orb_charge_mull_s orb_charge_mull_p orb_charge_loew_s orb_charge_loew_p BO_loew BO_mayer mayer_VA
001 06 11 -0.35630877391792737 3.481916666666656 2.017989382955205 1 0 1 0 0 1.1045230358063431 80.82874999999999 32.209 -4.099 11.794 0.9481092080719011 0.03942960226784606 11.641000000000002 0.058932 0.044012 0.893488 0.046111 0.815984 0.124225 0.9864 1.1837 1.0349
001 07 3 -0.15086067040202877 0.6839166666666578 3.983427755042377 3 2 1 0 0 1.0348031819772927 33.923749999999984 30.755 0.153 8.718999999999998 0.640555109530909 0.2962006174784198 7.9354999999999976 0.019493 0.003624 0.927592 0.050078 0.825584 0.147279 1.0034 1.0029 1.0201
001 07 4 -0.10738629641755537 2.818916666666656 3.983427755042377 3 2 1 0 0 1.1464117355711867 33.923749999999984 28.176 0.598 6.614999999999998 0.09297052154195097 0.879765395894429 5.114999999999998 0.025395 0.047357 0.927842 0.044448 0.831344 0.106434 0.9341 1.0038 1.0256
001 07 5 -0.15149229585345125 1.9119166666666558 3.983427755042377 3 2 1 0 0 1.0678640100546182 33.923749999999984 29.064 0.617 9.163000000000004 0.5202444614209325 0.40885416666666663 8.064000000000004 0.03298 0.019559 0.916883 0.047538 0.821707 0.138257 0.9794 1.0017 1.0131
001 07 7 -0.38036010914783347 6.573916666666658 3.0350188255150243 1 0 2 0 0 1.0789655530466622 148.70974999999999 33.439 -8.419 5.542000000000002 0.36051966798989543 0.5708762886597946 4.656000000000002 0.048964 0.026562 0.902917 0.045691 0.82237 0.132248 0.9511 1.0282 1.0378
001 07 9 -0.22699169369306205 8.007916666666656 2.9816209845564132 1 0 2 0 0 1.2370802183179637 123.89574999999999 28.238 -4.653 6.344999999999999 -0.48053585500394125 1.76291755285875 3.996500000000001 0.064493 0.078369 0.898001 0.035714 0.823018 0.08819 0.8649 1.0178 1.0123
001 07 11 -0.328659735410298 4.664916666666656 1.999311543963743 1 0 1 0 0 1.167075764874839 74.51674999999999 29.728 -2.800 11.686999999999998 0.9474629930692221 0.03992716868253331 11.533499999999997 0.085724 0.069079 0.870335 0.042512 0.811697 0.106785 0.9531 1.1321 1.0222
001 08 3 -0.09728134068478411 -1.9090833333333457 3.9899569865137825 3 2 1 0 0 0.9488110468882095 28.44274999999999 32.349 1.153 9.378999999999998 0.7967800405160477 0.16057287278854257 8.902499999999996 0.004761 -0.046686 0.939644 0.052333 0.825985 0.185185 1.0694 1.0043 1.0206
001 08 4 -0.08841292304862591 2.545916666666656 3.9899569865137825 3 2 1 0 0 1.1514166771422283 28.44274999999999 27.194 1.853 7.939 0.4414913717092818 0.4868604055340022 6.830500000000001 0.023309 0.051342 0.929712 0.044629 0.8292 0.104992 0.926 1.0046 1.0264
001 08 5 -0.15208008723734778 2.8399166666666567 3.9899569865137825 3 2 1 0 0 1.1601060173111335 28.44274999999999 26.643 2.110 9.429000000000002 0.7085587018771874 0.2357584076870278 8.742000000000004 0.023352 0.05301 0.930152 0.044178 0.825115 0.107729 0.9174 0.989 1.0118
001 08 7 -0.3199478115354424 4.207916666666655 3.064307263767159 1 0 2 0 0 0.9897849602418142 124.49574999999999 35.745 -8.360 5.806999999999999 0.7313587050111917 0.21598670851024576 5.416999999999998 0.012664 -0.001825 0.936708 0.047845 0.81508 0.158831 0.9711 1.0509 1.053
001 08 9 -0.18883395419138793 7.176916666666656 3.0311335572444333 1 0 2 0 0 1.2006082079397675 109.77774999999998 28.512 -4.096 7.6419999999999995 -0.508767338393092 1.8168925307280168 4.759499999999999 0.050418 0.076365 0.910696 0.037026 0.817631 0.094256 0.8562 1.0406 1.0158
